Target,Vibration_Level_t1,Frequency_Change_t1,Amplitude_Spike_t1,Low_Frequency_Noise_t1,High_Frequency_Noise_t1,Fault_Proximity_t1,Tectonic_Activity_t1,Historical_Data_t1,Vibration_Level_t2,Frequency_Change_t2,Amplitude_Spike_t2,Low_Frequency_Noise_t2,High_Frequency_Noise_t2,Fault_Proximity_t2,Tectonic_Activity_t2,Historical_Data_t2,Vibration_Level_t3,Frequency_Change_t3,Amplitude_Spike_t3,Low_Frequency_Noise_t3,High_Frequency_Noise_t3,Fault_Proximity_t3,Tectonic_Activity_t3,Historical_Data_t3,Vibration_Level_t4,Frequency_Change_t4,Amplitude_Spike_t4,Low_Frequency_Noise_t4,High_Frequency_Noise_t4,Fault_Proximity_t4,Tectonic_Activity_t4,Historical_Data_t4,Vibration_Level_t5,Frequency_Change_t5,Amplitude_Spike_t5,Low_Frequency_Noise_t5,High_Frequency_Noise_t5,Fault_Proximity_t5,Tectonic_Activity_t5,Historical_Data_t5,Vibration_Level_t6,Frequency_Change_t6,Amplitude_Spike_t6,Low_Frequency_Noise_t6,High_Frequency_Noise_t6,Fault_Proximity_t6,Tectonic_Activity_t6,Historical_Data_t6,Vibration_Level_t7,Frequency_Change_t7,Amplitude_Spike_t7,Low_Frequency_Noise_t7,High_Frequency_Noise_t7,Fault_Proximity_t7,Tectonic_Activity_t7,Historical_Data_t7,Vibration_Level_t8,Frequency_Change_t8,Amplitude_Spike_t8,Low_Frequency_Noise_t8,High_Frequency_Noise_t8,Fault_Proximity_t8,Tectonic_Activity_t8,Historical_Data_t8,Vibration_Level_t9,Frequency_Change_t9,Amplitude_Spike_t9,Low_Frequency_Noise_t9,High_Frequency_Noise_t9,Fault_Proximity_t9,Tectonic_Activity_t9,Historical_Data_t9,Vibration_Level_t10,Frequency_Change_t10,Amplitude_Spike_t10,Low_Frequency_Noise_t10,High_Frequency_Noise_t10,Fault_Proximity_t10,Tectonic_Activity_t10,Historical_Data_t10
86.14440360588767,0.7373006694454165,0.9286486532619475,0.8324931385388874,0.8560824988113946,0.7649854610052119,0.9322445468759883,0.7955367385783465,0.9828453487568752,0.701962630192095,0.7011943751609481,0.9858632345425733,0.9886947282837044,0.7740864847070059,0.9093932976318588,0.8202257862133024,0.8432563471501315,0.9692778118957406,0.8813912596545281,0.9440719791318883,0.9693796464039388,0.991639721469938,0.8069544289041021,0.9958937181908591,0.9917205630657382,0.8351251527763839,0.7906086599789156,0.8699913781456493,0.9478278319558499,0.9031852438905138,0.8971767787151448,0.7830236122957236,0.9398981283324068,0.9705156533741084,0.7904393560966017,0.9627884042893924,0.858203940479978,0.8131084698301096,0.8794005919851284,0.9406951276659377,0.9426485755422124,0.7462336848608584,0.8257002752929261,0.9662869587373315,0.9290144241260402,0.8801577570054513,0.9775750560637279,0.8066408999433734,0.9516891324608652,0.8811470304550267,0.8270463185871632,0.9578616496565282,0.7912076640168515,0.7868656722116683,0.9274772678057629,0.9217229828326969,0.8751079118626727,0.7819541894551644,0.9459631506939503,0.7880683301963053,0.9693699646063334,0.8303487154268978,0.915704213919867,0.8242199701411559,0.9448133146234731,0.8149652798264518,0.92005488238848,0.7170781809346484,0.9333357428250235,0.9267616250560577,0.8987869393209442,0.888477346801308,0.9220927492773979,0.8221748737354588,0.7396606174290282,0.9523339312194132,0.8778336115315808,0.7951772520648179,0.8551934158327084,0.8225477140875656,0.8048884344022436
91.63365346591426,0.7399511549217757,0.7611354032586086,0.9652057347291679,0.8637463546122177,0.9840059123413605,0.8949829032533178,0.9438393826042177,0.8605524801719755,0.7737101677765825,0.7174206161902106,0.8051639304611733,0.9810399703844166,0.958500972419716,0.848590801416088,0.7740270422063755,0.9587104828668989,0.8703208275273396,0.8838635893046026,0.900180076873774,0.8875820312872539,0.8669695136634615,0.9685483890502378,0.961623383778267,0.8334873716925919,0.7996995839683164,0.9551126668223534,0.8419230425878468,0.790931903948676,0.8691001016498856,0.8929249550351819,0.820455248237178,0.8744807997737922,0.7770969167194148,0.7323145106797724,0.7291946718067817,0.7440042387449722,0.8717498929864765,0.9019169848505633,0.779824330823019,0.9161669308388687,0.9887111274980068,0.7645215606848493,0.9298677327415165,0.8675853248144637,0.9387583023732993,0.8717931645671834,0.9092924426942122,0.9691036934268583,0.9097050285047489,0.9228991134399556,0.9806925724138278,0.9584274148314078,0.7736387980864673,0.8423769833405469,0.9128661516750307,0.8918255423349307,0.7688974143832054,0.774968083883928,0.7681743155081963,0.9912876691273651,0.7287957540414565,0.9449858332797247,0.9016072540848553,0.9935585791030132,0.8122564596513583,0.9717311279255867,0.9055646858242014,0.8153419422874038,0.9773312897291389,0.8953542659196647,0.8713029644338519,0.9128969908626743,0.757299396798291,0.8128224232049862,0.7712220090712414,0.7560355528742184,0.7737362423865892,0.8464124094561549,0.9380128076495013,0.9725335666481548
90.62302918892411,0.8806388237156969,0.7991420861207408,0.7236111707930087,0.8950741971224576,0.9063853858291011,0.9014017800995361,0.9697835392639809,0.9376751434352057,0.8281804160386618,0.9530351549716487,0.98928211238799,0.7438904971723064,0.7106093871857561,0.9585924532332862,0.8957464792886363,0.8231517765844188,0.812195065840013,0.8888104692587185,0.8554761215773893,0.9982778571049437,0.7235863246257533,0.8024725402115075,0.9883154053960337,0.9980399959941859,0.9581596489497852,0.709701871854718,0.8681108087850169,0.7092315520432178,0.7739629168281491,0.9560369240405204,0.8771000406211743,0.9016824042551519,0.7839611564928293,0.9389900580394761,0.7281438143391951,0.7932621059803158,0.7036110173889824,0.8611809428571509,0.8348957398389957,0.8824437523535454,0.9207561359669686,0.7617775940277509,0.8929114958888265,0.9468887739361541,0.8503485155334183,0.9677560721991265,0.9164808613745916,0.8982311538963149,0.9136561812850688,0.749261223341548,0.7036004028942671,0.9915000407904899,0.7114408785950331,0.8018928953155,0.7667571063120663,0.9820465033285797,0.789131756463304,0.9797915033492592,0.8338863914671885,0.7286761881149006,0.8965694547513834,0.9670951257312299,0.9056327288308522,0.9105992091532851,0.8882013237008429,0.7435258407092578,0.9067350489073472,0.9355716156190746,0.8397646325445898,0.9657770770973492,0.8900820213405052,0.974199224256328,0.8585944565239907,0.9536384907127433,0.9846824938857235,0.8021264183365766,0.9096989776850004,0.8263776085509995,0.980420547255002,0.9102356319857202
89.56061418552007,0.996467023533468,0.8490221171257812,0.9830554383446799,0.9791321691899029,0.7540172345128999,0.9491104170109614,0.9996729134777408,0.8639751586684361,0.9372129351009685,0.8824522726451045,0.7278536626425557,0.7533523559409646,0.811131992126267,0.8106109859833083,0.9224525320700729,0.9836252576694383,0.9251945394100676,0.8556739746294904,0.7622248196139932,0.8654733338099552,0.9060276965816353,0.9385704128668653,0.9777388823993733,0.953448992331787,0.9833919313128339,0.8085618135785257,0.9634136891235456,0.7455364268281409,0.9284338798659995,0.9077769912065654,0.7753365348906336,0.8578583108405845,0.8577189049280344,0.8549322128762056,0.9780760170739521,0.7707791805664154,0.821752421879435,0.9921422048479579,0.7635426194588081,0.9841851752942208,0.9545303926486848,0.9002622509181268,0.700808852035156,0.7028818492120203,0.9237056293924952,0.9200956085548953,0.7841385453482135,0.8225081981666544,0.759344267047551,0.9113506630787572,0.8838721598310586,0.7779815894949853,0.876923014053034,0.9012417168610642,0.7674647638554235,0.816216946577112,0.7230952599529417,0.8560134957969003,0.7411874783787946,0.8509447864117516,0.8769208048991168,0.913596099134233,0.8952426495347887,0.9088322996647216,0.7856345884895615,0.7868428688901727,0.8977382060131074,0.9271700475496507,0.9655327839898085,0.942469403548275,0.8757423209928138,0.9037370245744784,0.9355269279563652,0.9490099010899499,0.9410066672864511,0.9724818881248423,0.7757581085504941,0.8768870496424759,0.9029243163809362,0.858608510945209
88.3940136793975,0.9754834734466657,0.884454898235611,0.855741059182167,0.8257705244020614,0.94788387195642,0.9583870574639608,0.8086935379713044,0.944270496542059,0.9710601865625106,0.8370763091216133,0.7650471078278798,0.8436741101767592,0.7279338719096156,0.8679738780284374,0.8691415396427462,0.8907044303597774,0.9672606249003898,0.9747061866436657,0.8803635692583303,0.7710136781321845,0.8630705972423617,0.9184481199567369,0.9756820766021395,0.8843098906318355,0.7479016390938673,0.917955122924798,0.9134587775421112,0.9370696875984867,0.7703441153725618,0.8438100781531237,0.8231652370564925,0.9249612381421654,0.9068358673252015,0.7458735635785905,0.9538407575294965,0.8835775677096724,0.9861668715325149,0.9078563134739392,0.8871063488561689,0.8161031717533638,0.733618002117606,0.9514414294781102,0.9906003228609288,0.9983216083296194,0.7388586878613592,0.8301229377114097,0.8859872724524496,0.930504249028927,0.9078027871519604,0.8486550356705725,0.9649588611165035,0.9457406912621555,0.8377757903973886,0.9770257231835605,0.881812807236627,0.8335625996448399,0.796073704391681,0.7219208612385737,0.8490442160514073,0.722826401070773,0.8183364980060915,0.9320416598457686,0.809607475968718,0.8253235700789355,0.8887711231434093,0.8642074078380887,0.8472948288446378,0.8729176051997626,0.9941111908986384,0.9047610695675845,0.862787270006016,0.9243793681690845,0.8858570794315603,0.9926812344509105,0.9199413305435248,0.9694574449539421,0.8363158110099184,0.8346096796181853,0.847169337851243,0.8946871224359687
87.34149857491019,0.7434403692375764,0.7682930089949267,0.7054413112752327,0.7524785006887283,0.7261571042107287,0.9660984217401178,0.8797320709368741,0.916166501535954,0.7969835842038162,0.8559149985913013,0.8847579108869847,0.8249860459789842,0.8851405543282604,0.8657985560760695,0.9577215221283021,0.8972291091020129,0.7070543578938479,0.9563152523799887,0.8174652175094598,0.8262698211239944,0.8555515400745524,0.8994742363240086,0.9479391423581678,0.9674002749733683,0.8709957098307864,0.8260249015029385,0.8517420681565351,0.7529692500677826,0.80487268582232,0.984900743541901,0.871197450680194,0.8673348651171691,0.857829372202977,0.7411431092133108,0.722254323662037,0.9965639432932056,0.9568280190914664,0.9840839548053313,0.9996569583645251,0.8852911549157688,0.8903792753961441,0.7121161123556319,0.8663717504363655,0.8924656393489793,0.7218447077925726,0.9042418248979338,0.9546668922154062,0.934755297277722,0.9855193482205893,0.8281311027101782,0.7003020898506016,0.8882629971041781,0.8560505176942673,0.9786168531753399,0.8797591889628216,0.9820327992210388,0.7915149646751134,0.7193324682864948,0.7326166962369917,0.7881500803155893,0.7528673761161181,0.8452545970321009,0.9575201811083718,0.9315487751925228,0.7750051918904571,0.8808583350798042,0.8961758838881568,0.9675031696640095,0.8060701585759565,0.9897986173998814,0.8644640839131117,0.9640664623114764,0.8402682258885942,0.7107405957316291,0.7115919469306862,0.9170466256374177,0.8843985534560864,0.8893542111555405,0.7683240268299396,0.8711052146758794
85.1631014612123,0.8423473517828173,0.8195398713408831,0.7691412833607079,0.9722558871719054,0.8072713755227825,0.884824275739889,0.9628754005786382,0.8441649823009001,0.8910127295455266,0.7836617264226414,0.7078577546299948,0.9274033667085158,0.9281874941025583,0.9655979403977165,0.7982952798798725,0.9119655623808954,0.9058014468681437,0.9366357836490364,0.9725878437274342,0.9832442784120121,0.8051214263599111,0.8267363279392951,0.8959953857540185,0.9473355454215764,0.9576182858876019,0.9534093372074974,0.9930728671258036,0.7569407232014842,0.9452953064465457,0.982070769327965,0.8466612703419196,0.9103595677786226,0.8173004977997919,0.8088806420000731,0.8323456982551259,0.805767273065169,0.7993745654805354,0.8485970892300232,0.7538474146367783,0.8593252787835082,0.7918565462648102,0.8317891636808977,0.7757168051980892,0.745901963993836,0.8239783030576265,0.9891896768105879,0.8566887578799186,0.8973004504730623,0.9229645397478737,0.7405731210474007,0.7426716846589214,0.8071369032645842,0.9507796299151907,0.9120831026795629,0.9779055726029799,0.8928793414767939,0.8554802135805262,0.7851229482288418,0.9918440726825192,0.8676719655844863,0.898326533931878,0.8711969431743518,0.828295932678495,0.9199315564188845,0.8646712413636891,0.7833638857697663,0.9815884406488907,0.7338629761336088,0.7449127211925463,0.8138552719332393,0.8927428521550749,0.9913555322179821,0.836943831635217,0.7153459214529171,0.9184971649604136,0.8369114889492504,0.923753310242209,0.8968751835855531,0.7539327192152111,0.8093749582875563
93.79454423858087,0.7539585695336348,0.7232311314602223,0.9667429940948042,0.7615114086471233,0.7440050303732106,0.9975902025989196,0.9250680377714717,0.8285661137810105,0.9058013403457186,0.7660443794950488,0.8018787873474924,0.8240542928714907,0.9975188209819765,0.8287694120880328,0.9203590633877674,0.9509069449032843,0.8110334525451518,0.9567864464726772,0.8144128887701567,0.7225070694553488,0.97300282766398,0.9211206650593586,0.8768713731403504,0.8957199650402369,0.9198565787757901,0.8600180824368038,0.7899078364892642,0.9944853285357078,0.7377280641099163,0.8235057742363325,0.8416401214827398,0.8489361030121958,0.8258529120705737,0.9129003515091905,0.9756973407249971,0.9062460140515466,0.9673684623003322,0.9968428445625291,0.9473678592526684,0.9875756717822062,0.8419059091475147,0.8118223326000261,0.7703431122001623,0.96228578905437,0.8376159452235181,0.9806719152012372,0.7819970112233053,0.875131225456424,0.7409530292988434,0.8645421793868207,0.8462879622873523,0.9866618610292238,0.7003863736288254,0.8584811083761911,0.9309992214719662,0.857355138641498,0.9904733698791133,0.7058859417471819,0.7664396422607529,0.7378233969238503,0.7516382044346055,0.9346070805112573,0.8905269590026441,0.9846758387465976,0.8864621270051547,0.7963270429028357,0.7286848702544043,0.8024657430988138,0.7661408713084471,0.9528706435439791,0.926579917031084,0.8854286541756899,0.9214896657808167,0.9643618760490918,0.8064425708587624,0.7487284815526768,0.7053324163390239,0.9819478610946725,0.7603660936466299,0.8718036061174
96.77440866010033,0.7272680605527132,0.7662678156808405,0.8626098916383733,0.8260312417458388,0.9468406823168891,0.8262761636247208,0.8116415120125483,0.98306642302716,0.9126606077925442,0.8711620182551882,0.8399996446458227,0.7569801738410821,0.8761238800845885,0.8007600949027444,0.8339455319555252,0.9608169822814911,0.8663161196830338,0.8673933610848191,0.8409816531183077,0.9029312876684699,0.800426624179967,0.8721609774150831,0.8423157586998283,0.9516192282025822,0.9845977724054651,0.7882836190034759,0.7020965904998495,0.8287242513712982,0.7447404829609718,0.9317397276255107,0.7537403608422821,0.8353432480292601,0.7554187750964256,0.843660794715648,0.788369045311856,0.8887272426126958,0.9382878081771315,0.9549026819561708,0.8592304366789285,0.9473762988187941,0.8434719248284204,0.9909037003830476,0.7378843139644669,0.7461237737747736,0.8980375218803123,0.9389096553206181,0.932159593728942,0.9092108994790441,0.753432844035518,0.8353571109258288,0.7134952996368173,0.9524129079531305,0.8323625606860235,0.9716077708010897,0.9874795094452952,0.9766439758973311,0.7597207987879677,0.8400047551408032,0.9318824493724001,0.9071131239301015,0.7699896370619528,0.9195230717835983,0.7991542461188568,0.8984512122396606,0.9343356428119067,0.8070311920297734,0.7632986812038064,0.8097900910327023,0.7250257111347713,0.9682076161837367,0.893316735655339,0.8958787177649881,0.9422696706823097,0.8736460334773261,0.7380957718104705,0.9805370258367432,0.9611050386929323,0.9650951535185907,0.9977095278322392,0.8442599122004573
90.01213966704124,0.968161467305239,0.7082212003572703,0.8128294947069326,0.9195642054278641,0.8892746292792882,0.954750070203759,0.9712011161520672,0.8519828637486453,0.9440508728234261,0.8084939375856517,0.808114670769414,0.9169392722638159,0.9538744490919049,0.8280486461608241,0.9253427875230046,0.8416270970489484,0.9638748328830575,0.719331548829836,0.9746231299282169,0.9987993591077543,0.7564686151000664,0.8377908722061397,0.7986794233672336,0.9728501894838018,0.729669367594111,0.9901265575430664,0.9786266376018372,0.9049837806079188,0.8880863842991568,0.9649462323835438,0.9783373955674622,0.8826894668560126,0.9728160557808829,0.9232182554054282,0.7433508122460671,0.754151555077102,0.8207841506394589,0.8482208421723041,0.7911398196253998,0.9006889767423372,0.9536538763759472,0.7474178211140002,0.9205321292922748,0.9876266780482147,0.9164346656901518,0.8813520084703936,0.9308481062000238,0.8605934794216206,0.8969992429834877,0.7491752299907333,0.9897903015334494,0.8070433058241218,0.721582642573823,0.8147056495874666,0.9851691835803542,0.9788454492798266,0.7485419238975428,0.8495063968371255,0.7933449964525731,0.820362615794521,0.8204538132222109,0.8185747536552848,0.9906951613217432,0.9274660400658669,0.7141676212731835,0.8365654301484882,0.8039651299349199,0.8644044029147468,0.8226272875986929,0.8394209397931323,0.8974699540776849,0.9335287585375545,0.8640070352472795,0.8403300664631255,0.8562104062275456,0.7214366540268601,0.9542932764558884,0.9117129027272314,0.9239334893413278,0.8193754580840281
